"","id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier"
"427","11227","Kenny","Stills","HOU","WR",27,6,"WR","average",5.706,78,0.110916666666666,3.17594237982996,2.4495,9.885,11
"428","11227","Kenny","Stills","HOU","WR",27,6,"WR","robust",5.5655,80,0.278499999999999,2.9244285,2.4495,9.885,11
"429","11227","Kenny","Stills","HOU","WR",27,6,"WR","weighted",5.4977912482066,78,0.146874822659018,3.41621812291228,2.131,9.74135174418605,11
"430","11228","Robert","Woods","LAR","WR",27,6,"WR","average",14.911375,12,0.309563095238095,2.25223925080289,11.01,16.2865,3
"431","11228","Robert","Woods","LAR","WR",27,6,"WR","robust",15.38125,10,0.452499999999999,0.808017000000001,11.01,16.2865,3
"432","11228","Robert","Woods","LAR","WR",27,6,"WR","weighted",15.5876681578147,10,0.617947071726439,0.834837752532374,14,16.294375,3
"433","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","average",16.7295833333333,6,0.801154761904762,4.19243285788301,10.2335,19.914,1
"434","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","robust",17.6335,3,0.296500000000002,0.474431999999998,10.2335,19.914,1
"435","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","weighted",18.3467888155244,2,0.472870073642767,1.41828958655119,16.61,20.1472429906542,1
"436","11237","Russell","Shepard","NYG","WR",29,6,"WR","average",0,158,0,NA,0,0,17
"437","11237","Russell","Shepard","NYG","WR",29,6,"WR","robust",0,157,0,0,0,0,17
"438","11237","Russell","Shepard","NYG","WR",29,6,"WR","weighted",0,156,0,NA,0,0,17
"439","11239","Marquise","Goodwin","SFO","WR",29,6,"WR","average",8.22851428571429,54,0.0567642857142872,1.92599792315568,5.765,10.655,8
"440","11239","Marquise","Goodwin","SFO","WR",29,6,"WR","robust",8.21,53,0.119749999999998,2.0875008,5.765,10.655,8
"441","11239","Marquise","Goodwin","SFO","WR",29,6,"WR","weighted",8.65514933123525,49,0.229525199161683,1.78219042120508,6.85,10.6972018348624,8
"442","11244","Travis","Kelce","KCC","TE",30,6,"TE","average",16.777,1,2.44317511520737,2.22559091136756,14.514,20.03,1
"443","11244","Travis","Kelce","KCC","TE",30,6,"TE","robust",16.10925,1,1.64353225806451,1.6694076,14.514,20.03,1
"444","11244","Travis","Kelce","KCC","TE",30,6,"TE","weighted",16.7638616016879,1,2.43029951212064,2.48876984918085,14.28,19.8374182242991,1
"445","11247","Zach","Ertz","PHI","TE",29,6,"TE","average",13.20175,5,0.874785714285714,2.83707369044232,8.615,15.68305,2
"446","11247","Zach","Ertz","PHI","TE",29,6,"TE","robust",13.9195,4,1.012125,1.1949756,8.615,15.68305,2
"447","11247","Zach","Ertz","PHI","TE",29,6,"TE","weighted",14.0389468228431,4,1.22906965045036,1.44564550255953,11.8,15.702047112462,2
"448","11248","Jordan","Reed","WAS","TE",29,6,"TE","average",0,84,0,NA,0,0,13
"449","11248","Jordan","Reed","WAS","TE",29,6,"TE","robust",0,84,0,0,0,0,13
"450","11248","Jordan","Reed","WAS","TE",29,6,"TE","weighted",0,84,0,NA,0,0,13
"451","11250","Tyler","Eifert","CIN","TE",29,6,"TE","average",5.78214285714286,22,0.0600476190476193,0.793226473395359,4.571,6.4583,6
"452","11250","Tyler","Eifert","CIN","TE",29,6,"TE","robust",5.8905,21,0.135375000000001,0.535218600000001,4.571,6.4583,6
"453","11250","Tyler","Eifert","CIN","TE",29,6,"TE","weighted",5.48128571428571,23,0.111975609756097,0.86007522700837,4.19,6.26447173913044,6
"454","11252","Levine","Toilolo","SFO","TE",28,6,"TE","average",1.823,59,0.1205,1.27118027270497,0.635,3.676,11
"455","11252","Levine","Toilolo","SFO","TE",28,6,"TE","robust",1.54575,61,0.081,1.104537,0.635,3.676,11
"456","11252","Levine","Toilolo","SFO","TE",28,6,"TE","weighted",1.48095412311266,61,0.039359219304911,0.756983796926668,0.53,2.19630275229358,11
"457","11337","Darren","Fells","HOU","TE",33,7,"TE","average",5.40433333333333,25,0.467583333333334,0.789061826897403,4.39,6.266,7
"458","11337","Darren","Fells","HOU","TE",33,7,"TE","robust",5.355,25,0.383,0.763539,4.39,6.266,7
"459","11337","Darren","Fells","HOU","TE",33,7,"TE","weighted",5.32306213704994,25,0.385832535311528,0.845644006265548,4.2,6.26169361702128,7
"460","11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","average",0,152,0,NA,0,0,NA
"461","11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","robust",0,152,0,0,0,0,NA
"462","11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","weighted",0,118,0,NA,0,0,NA
"463","11381","Luke","Willson","SEA","TE",29,6,"TE","average",4.43533333333333,32,0.288904761904761,1.23918011873443,3.2125,6.14225,7
"464","11381","Luke","Willson","SEA","TE",29,6,"TE","robust",4.245,32,0.1255,1.0704372,3.2125,6.14225,7
"465","11381","Luke","Willson","SEA","TE",29,6,"TE","weighted",4.86596559139785,27,0.133199720577272,1.27895047170246,3.55,6.17172903726708,7
"466","11390","Latavius","Murray","NOS","RB",29,6,"RB","average",4.83680413339042,67,0.254430880106901,1.54649570194618,2.7325,6.28661860025688,NA
"467","11390","Latavius","Murray","NOS","RB",29,6,"RB","robust",4.9145078404324,67,0.277954414030309,1.223145,2.7325,6.28661860025688,NA
"468","11390","Latavius","Murray","NOS","RB",29,6,"RB","weighted",4.78704692668479,50,0.108053053591979,1.797813474198,2.11,6.28596909603214,NA
"469","11399","Ryan","Griffin","NYJ","TE",29,6,"TE","average",3.32142857142857,44,0.117595238095238,1.12559878244764,1.654,4.4653,9
"470","11399","Ryan","Griffin","NYJ","TE",29,6,"TE","robust",3.427,43,0.157,1.03782,1.654,4.4653,9
"471","11399","Ryan","Griffin","NYJ","TE",29,6,"TE","weighted",3.00337398373984,45,0.0494425087108015,1.31916951123778,1.27,4.44439130434783,9
"472","11432","Benny","Cunningham","FA","RB",29,6,"RB","average",0.3,143,0.0364261904761905,NA,0.3,0.3,NA
"473","11432","Benny","Cunningham","FA","RB",29,6,"RB","robust",0.3,143,0.05,0,0.3,0.3,NA
"474","11432","Benny","Cunningham","FA","RB",29,6,"RB","weighted",NA,NA,NA,NA,0.3,0.3,NA
"475","11456","Jaron","Brown","SEA","WR",29,6,"WR","average",5.64216666666667,79,0.104702359388504,1.80051189943305,3.64,7.79525,11
"476","11456","Jaron","Brown","SEA","WR",29,6,"WR","robust",5.4605,81,0.452750000000001,2.120118,3.64,7.79525,11
"477","11456","Jaron","Brown","SEA","WR",29,6,"WR","weighted",5.35279096353989,79,0.0589318182126837,1.89825053229965,3.54,7.72938913043478,11
"478","11474","Zach","Line","NOS","RB",29,6,"RB","average",0.673293993056939,128,0.0446244024136641,0.347611883053375,0.307007031095266,1.12283255227109,NA
"479","11474","Zach","Line","NOS","RB",29,6,"RB","robust",0.60110219845514,129,0.0253478124902273,0.239663835390548,0.307007031095266,1.12283255227109,NA
"480","11474","Zach","Line","NOS","RB",29,6,"RB","weighted",0.675728113682751,99,0.0571112139978995,0.39333812040418,0.29,1.12266142733187,NA
"481","11516","Jack","Doyle","IND","TE",29,6,"TE","average",6.7665,18,0.656,1.66343423875627,4.5175,8.4925,6
"482","11516","Jack","Doyle","IND","TE",29,6,"TE","robust",6.956,16,0.619875,1.6427208,4.5175,8.4925,6
"483","11516","Jack","Doyle","IND","TE",29,6,"TE","weighted",6.4568897884357,16,0.327406219398328,1.80569810085795,4.15,8.39167674418605,6
"484","11524","Derrick","Coleman","FA","RB",29,7,"RB","average",0.046,151,0.046,NA,0.046,0.046,NA
"485","11524","Derrick","Coleman","FA","RB",29,7,"RB","robust",0.046,150,0.03178125,0,0.046,0.046,NA
"486","11524","Derrick","Coleman","FA","RB",29,7,"RB","weighted",0.046,117,0.046,NA,0.046,0.046,NA
"487","11529","Josh","Hill","NOS","TE",29,6,"TE","average",2.78183333333333,50,0.491916666666667,0.960948229614895,1.345,3.4075,10
"488","11529","Josh","Hill","NOS","TE",29,6,"TE","robust",3.0345,48,0.260375,0.3921477,1.345,3.4075,10
"489","11529","Josh","Hill","NOS","TE",29,6,"TE","weighted",2.58917479674797,50,0.401022067363531,1.07287476314759,0.9,3.37395813953488,10
"490","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","average",14.9228668918447,36,0.608059947862518,1.90903548117188,12.056,16.4011010133012,8
"491","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","robust",15.1420006755341,36,0.752600675534143,2.60077692,12.056,16.4011010133012,8
"492","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","weighted",15.1064373972823,26,2.39078451703817,1.86789720565572,11.96,16.3913687017503,8
"493","11642","Blake","Bortles","LAR","QB",28,5,"QB","average",2.13343333333333,50,0.585914743589744,1.97421525022532,0.14608,4.25106666666667,10
"494","11642","Blake","Bortles","LAR","QB",28,5,"QB","robust",1.3843,49,0.0183,0.56872536,0.14608,4.25106666666667,10
"495","11642","Blake","Bortles","LAR","QB",28,5,"QB","weighted",2.34010729788294,32,0.352798986002398,2.2307277900834,0,4.19590417940877,10
"496","11643","A.J.","McCarron","HOU","QB",29,5,"QB","average",0.434933333333333,68,0.0286,0.195919861167774,0.048,0.4492,10
"497","11643","A.J.","McCarron","HOU","QB",29,5,"QB","robust",0.4268,69,0.0203,0.02905896,0.048,0.4492,10
"498","11643","A.J.","McCarron","HOU","QB",29,5,"QB","weighted",0.398016479961049,55,0.0225957064083457,0.215309909318296,0,0.442825581395349,10
"499","11644","Derek","Carr","OAK","QB",28,5,"QB","average",17.2668538959139,32,0.913215759285038,1.80878615727854,14.20845,18.3715808438708,7
"500","11644","Derek","Carr","OAK","QB",28,5,"QB","robust",17.1248823529412,32,0.529382352941177,1.08713377824567,14.20845,18.3715808438708,7
"501","11644","Derek","Carr","OAK","QB",28,5,"QB","weighted",17.5074004194377,23,1.13940449292154,1.88843353997452,14.6898,18.4742211065727,7
"502","11647","Logan","Thomas","DET","TE",28,5,"TE","average",2.12983333333333,53,0.190916666666667,0.916446124984988,0.90675,2.995,11
"503","11647","Logan","Thomas","DET","TE",28,5,"TE","robust",2.254,52,0.21725,0.778365,0.90675,2.995,11
"504","11647","Logan","Thomas","DET","TE",28,5,"TE","weighted",2.08581300813008,52,0.138985481997677,0.988752773552411,0.809,2.9949476744186,11
"505","11657","Carlos","Hyde","HOU","RB",29,5,"RB","average",10.5977712933029,40,1.04320855530238,0.807510495264691,9.6875,11.42525,8
"506","11657","Carlos","Hyde","HOU","RB",29,5,"RB","robust",10.4065,38,0.64527452946191,0.952846441647477,9.6875,11.42525,8
"507","11657","Carlos","Hyde","HOU","RB",29,5,"RB","weighted",10.8205170020094,30,0.668326309945568,0.710368903429605,9.89,11.42730025,8
"508","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","average",1.32595,132,0.0497166666666669,0.873184287536142,0.5122,2.3748,14
"509","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","robust",1.43625,128,0.044125,0.726474,0.5122,2.3748,14
"510","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","weighted",1.11245332318795,135,0.0732727403206097,0.894076192585277,0.47,2.14375341614907,14
"511","11660","Devonta","Freeman","ATL","RB",27,5,"RB","average",15.0889639621923,14,0.738963962192313,1.21308320870269,13.825,16.2955878298654,4
"512","11660","Devonta","Freeman","ATL","RB",27,5,"RB","robust",14.9621448467683,14,0.612144846768256,1.43499651103898,13.825,16.2955878298654,4
"513","11660","Devonta","Freeman","ATL","RB",27,5,"RB","weighted",15.1401515062842,11,1.00936437444826,1.32623829974066,13.82,16.2944067613235,4
"514","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","average",0,152,0,NA,0,0,NA
"515","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","robust",0,152,0,0,0,0,NA
"516","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","weighted",0,118,0,NA,0,0,NA
"517","11670","Sammy","Watkins","KCC","WR",26,5,"WR","average",9.16993333333333,46,0.169938095238097,2.47602428636447,6.10225,11.57925,7
"518","11670","Sammy","Watkins","KCC","WR",26,5,"WR","robust",9.505,46,0.534250000000002,2.5700871,6.10225,11.57925,7
"519","11670","Sammy","Watkins","KCC","WR",26,5,"WR","weighted",9.54431015955294,44,0.240261562645754,2.65379956361474,5.503,11.58908425,7
"520","11672","Marqise","Lee","JAC","WR",28,5,"WR","average",2.25516666666667,117,0.0759583333333333,0.440938771259684,1.9571,2.678,13
"521","11672","Marqise","Lee","JAC","WR",28,5,"WR","robust",2.182,118,0.108125,0.1200906,1.9571,2.678,13
"522","11672","Marqise","Lee","JAC","WR",28,5,"WR","weighted",2.00661772853186,117,0.0931604755729578,0.0572756492761105,1.949,2.02268975,13
"523","11674","Brandin","Cooks","LAR","WR",26,5,"WR","average",14.5313571428571,14,0.165671428571429,0.304120276958217,14.1338,14.817,4
"524","11674","Brandin","Cooks","LAR","WR",26,5,"WR","robust",14.535,14,0.145875,0.240181199999999,14.1338,14.817,4
"525","11674","Brandin","Cooks","LAR","WR",26,5,"WR","weighted",14.5290287878552,13,0.0809761558243753,0.303361320853942,14.12,14.7873481308411,4
"526","11675","Davante","Adams","GBP","WR",27,5,"WR","average",12.009,30,0.551449999999999,3.77531378071507,8.1346,17.2195,5
"527","11675","Davante","Adams","GBP","WR",27,5,"WR","robust",11.9085,30,0.298499999999999,3.573066,8.1346,17.2195,5
"528","11675","Davante","Adams","GBP","WR",27,5,"WR","weighted",12.2648348837209,28,0.542265069264859,3.93346626173126,7.63,17.115585106383,5
"529","11676","Jordan","Matthews","SFO","WR",27,5,"WR","average",1.47766666666667,128,0.0578416666666666,0.984888995437219,0.8383,2.4493,14
"530","11676","Jordan","Matthews","SFO","WR",27,5,"WR","robust",1.359,130,0.00700000000000012,0.2713158,0.8383,2.4493,14
"531","11676","Jordan","Matthews","SFO","WR",27,5,"WR","weighted",1.89330470914127,119,0.00988853397926381,1.13632059736678,1.003,2.46496825,14
"532","11678","Allen","Robinson","CHI","WR",26,5,"WR","average",14.1688095238095,19,0.100726190476191,0.586669899882865,13.4293,14.848,4
"533","11678","Allen","Robinson","CHI","WR",26,5,"WR","robust",14.248,17,0.14325,0.763539000000001,13.4293,14.848,4
"534","11678","Allen","Robinson","CHI","WR",26,5,"WR","weighted",14.0768896203119,18,0.238731601819971,0.612940023249309,13.3,14.8475,4
"535","11681","Paul","Richardson","WAS","WR",27,5,"WR","average",7.4167475177305,64,0.0918570415400204,1.18663920900307,5.655,8.39,9
"536","11681","Paul","Richardson","WAS","WR",27,5,"WR","robust",7.36970212765958,64,0.0499521276595747,0.503043025531914,5.655,8.39,9
"537","11681","Paul","Richardson","WAS","WR",27,5,"WR","weighted",7.11072743871217,66,0.258687963467887,1.21954825207761,5.31,7.99947339449541,9
"538","11695","Eric","Ebron","IND","TE",26,5,"TE","average",7.43390476190476,16,0.567226190476191,1.22446217542545,5.6286,8.56,5
"539","11695","Eric","Ebron","IND","TE",26,5,"TE","robust",7.6455,13,0.351625,0.770952000000002,5.6286,8.56,5
"540","11695","Eric","Ebron","IND","TE",26,5,"TE","weighted",7.32666120643606,14,0.714021893613562,1.32316930609247,5.55,8.55425076452599,5
"541","11705","Trey","Burton","CHI","TE",28,5,"TE","average",5.77385714285714,23,0.236523809523811,0.77362951019698,4.973,6.8871,6
"542","11705","Trey","Burton","CHI","TE",28,5,"TE","robust",5.81025,22,0.198375,0.412162799999999,4.973,6.8871,6
"543","11705","Trey","Burton","CHI","TE",28,5,"TE","weighted",5.76438253273402,21,0.226778003117299,0.83520650747785,4.73,6.8509103343465,6
"544","11747","James","White","NEP","RB",27,5,"RB","average",11.2910294219029,34,0.366462177674205,1.25953554578339,9.94425,12.953882398563,8
"545","11747","James","White","NEP","RB",27,5,"RB","robust",11.425,33,0.366656860239882,1.2290754,9.94425,12.953882398563,8
"546","11747","James","White","NEP","RB",27,5,"RB","weighted",11.1470602356408,26,0.0350447473519502,1.35386672300667,9.769,12.939233719934,8
"547","11758","Cody","Latimer","NYG","WR",27,5,"WR","average",3.4456,102,0.0133833333333335,1.36728972789237,1.8744,5.052,12
"548","11758","Cody","Latimer","NYG","WR",27,5,"WR","robust",3.432,100,0.0267499999999998,0.735369599999999,1.8744,5.052,12
"549","11758","Cody","Latimer","NYG","WR",27,5,"WR","weighted",2.94976197387518,103,0.0378114494323007,0.910723057239079,1.622,3.64488,12
"550","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","average",20.0414056107783,21,0.158720272872511,1.19373965060142,17.5027,20.3427,6
"551","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","robust",20.0752168323348,21,0.265936819208598,1.26109956,17.5027,20.3427,6
"552","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","weighted",20.1328846922707,16,0.730744288849149,1.09981212636977,17.5888,20.326274893617,6
"553","11761","Jerick","McKinnon","SFO","RB",27,5,"RB","average",0,152,0,NA,0,0,NA
"554","11761","Jerick","McKinnon","SFO","RB",27,5,"RB","robust",0,152,0,0,0,0,NA
"555","11761","Jerick","McKinnon","SFO","RB",27,5,"RB","weighted",0,118,0,NA,0,0,NA
"556","11783","John","Brown","BUF","WR",29,5,"WR","average",12.496925170068,27,0.226907312925171,2.44167633353168,10.2420255102041,15.98,5
"557","11783","John","Brown","BUF","WR",29,5,"WR","robust",12.5282755102041,26,0.272400510204083,2.28144908571429,10.2420255102041,15.98,5
"558","11783","John","Brown","BUF","WR",29,5,"WR","weighted",12.9170197426569,24,0.216766560959302,2.49519194019383,10.1193673469388,15.9792325581395,5
"559","11834","Alfred","Blue","JAC","RB",28,5,"RB","average",0,152,0,NA,0,0,NA
"560","11834","Alfred","Blue","JAC","RB",28,5,"RB","robust",0,152,0,0,0,0,NA
"561","11834","Alfred","Blue","JAC","RB",28,5,"RB","weighted",0,118,0,NA,0,0,NA
"562","11835","David","Fales","NYJ","QB",29,5,"QB","average",0.372666666666667,72,0.317666666666667,0.256889081122573,0.0351,0.5621,10
"563","11835","David","Fales","NYJ","QB",29,5,"QB","robust",0.3455,72,0.2905,0.1734642,0.0351,0.5621,10
"564","11835","David","Fales","NYJ","QB",29,5,"QB","weighted",0.424089980822425,52,0.0079711012088407,0.313129999511271,0,0.557055015197568,10
"565","11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","average",0,158,0,NA,0,0,17
"566","11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","robust",0,157,0,0,0,0,17
"567","11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","weighted",0,156,0,NA,0,0,17
"568","11886","Damien","Williams","KCC","RB",27,5,"RB","average",11.8291382469723,28,0.153452220881976,1.89473481949256,10.05,14.4203721113755,8
"569","11886","Damien","Williams","KCC","RB",27,5,"RB","robust",11.5338226490077,31,0.0879476490077398,1.7768961,10.05,14.4203721113755,8
"570","11886","Damien","Williams","KCC","RB",27,5,"RB","weighted",11.5034875961438,21,0.0365837892463183,1.97224730227725,9.92,14.1119037375345,8
"571","11890","Albert","Wilson","MIA","WR",27,5,"WR","average",7.21006666666667,67,0.3764,0.97230242208893,5.88,8.28125,10
"572","11890","Albert","Wilson","MIA","WR",27,5,"WR","robust",7.166,68,0.585102378190255,0.793191,5.88,8.28125,10
"573","11890","Albert","Wilson","MIA","WR",27,5,"WR","weighted",7.29435836798921,63,0.035683133054274,1.03574017231607,5.63,8.26777173913043,10
"574","11894","David","Fluellen","TEN","RB",27,5,"RB","average",0,152,0,NA,0,0,NA
"575","11894","David","Fluellen","TEN","RB",27,5,"RB","robust",0,152,0,0,0,0,NA
"576","11894","David","Fluellen","TEN","RB",27,5,"RB","weighted",0,118,0,NA,0,0,NA
"577","11925","Allen","Hurns","MIA","WR",28,5,"WR","average",2.898,108,0.16505,0.902168591044194,1.7975,3.905,13
"578","11925","Allen","Hurns","MIA","WR",28,5,"WR","robust",2.9415,107,0.111700495049505,1.000755,1.7975,3.905,13
"579","11925","Allen","Hurns","MIA","WR",28,5,"WR","weighted",2.89274157955865,105,0.0195633355179496,1.00291530670612,1.59,3.9049476744186,13
"580","11931","Bennie","Fowler","FA","WR",28,5,"WR","average",3.25445731707317,106,0.345123983739837,2.77256606760713,0.7952,5.96326829268293,12
"581","11931","Bennie","Fowler","FA","WR",28,5,"WR","robust",3.25731097560976,105,0.263556036400029,3.19138690243902,0.7952,5.96326829268293,12
"582","11931","Bennie","Fowler","FA","WR",28,5,"WR","weighted",4.24767346024155,87,0.105954572886972,2.71873030797611,0.938,5.98272914634146,12
"583","11938","Adam","Thielen","MIN","WR",29,5,"WR","average",15.838619047619,8,0.418482142857144,0.5755194341181,15.0195,16.476,3
"584","11938","Adam","Thielen","MIN","WR",29,5,"WR","robust",15.678,8,0.164125000000002,0.148259999999999,15.0195,16.476,3
"585","11938","Adam","Thielen","MIN","WR",29,5,"WR","weighted",15.8386519951693,9,0.438625811228503,0.603163156043803,14.748,16.4675,3
"586","11951","Willie","Snead","BAL","WR",27,5,"WR","average",7.66616666666667,58,0.0532333333333321,0.929535744336924,6.7025,8.826,9
"587","11951","Willie","Snead","BAL","WR",27,5,"WR","robust",7.758,59,0.0658750000000001,1.0696959,6.7025,8.826,9
"588","11951","Willie","Snead","BAL","WR",27,5,"WR","weighted",7.41793411127095,61,0.0925828082687623,0.77520818879648,6.67,8.3688,9
"589","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","average",0,158,0,NA,0,0,17
"590","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","robust",0,157,0,0,0,0,17
"591","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","weighted",0,156,0,NA,0,0,17
"592","11964","Senorise","Perry","BUF","RB",28,5,"RB","average",0,152,0,0,0,0,NA
"593","11964","Senorise","Perry","BUF","RB",28,5,"RB","robust",0,152,0,0,0,0,NA
"594","11964","Senorise","Perry","BUF","RB",28,5,"RB","weighted",0,118,0,0,0,0,NA
"595","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","average",7.44736666666667,63,0.0347595744680849,2.14597319803083,4.4595,9.69225,9
"596","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","robust",7.7405,60,0.194375,2.00151,4.4595,9.69225,9
"597","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","weighted",7.73747098140594,56,0.174192620074089,2.25528693577909,3.866,9.68051276595745,9
"598","12040","Keith","Smith","ATL","RB",27,5,"RB","average",0.146666666666667,147,0.0290104166666666,0.0915459811606532,0.01065,0.19465,NA
"599","12040","Keith","Smith","ATL","RB",27,5,"RB","robust",0.15975,147,0.05425,0.0948864,0.01065,0.19465,NA
"600","12040","Keith","Smith","ATL","RB",27,5,"RB","weighted",0.134311827956989,116,0.111311827956989,0.101173260985734,0,0.178110559006211,NA
"601","12138","Scott","Simonson","FA","TE",27,5,"TE","average",1.93,55,0.0396714285714288,NA,1.93,1.93,11
"602","12138","Scott","Simonson","FA","TE",27,5,"TE","robust",1.93,56,0.1275,0,1.93,1.93,11
"603","12138","Scott","Simonson","FA","TE",27,5,"TE","weighted",1.93,54,0.0782747318439572,Inf,1.93,1.93,11
"604","12141","Marcus","Mariota","TEN","QB",26,4,"QB","average",14.1896138879644,38,3.11032697202359,3.57637323457037,8.0275,15.9344624958398,9
"605","12141","Marcus","Mariota","TEN","QB",26,4,"QB","robust",14.3388,38,3.29198830703013,4.19255805088805,8.0275,15.9344624958398,9
"606","12141","Marcus","Mariota","TEN","QB",26,4,"QB","weighted",14.2079224152848,27,5.94233828568084,3.89629073005224,7.74,15.9275652405619,9
"607","12142","Brett","Hundley","ARI","QB",26,4,"QB","average",1.55510384615385,51,0.100137179487179,1.00155268107595,0.13316,2.38049230769231,10
"608","12142","Brett","Hundley","ARI","QB",26,4,"QB","robust",1.362,51,0.1408,0.54885852,0.13316,2.38049230769231,10
"609","12142","Brett","Hundley","ARI","QB",26,4,"QB","weighted",1.57972290519442,37,0.293810292387407,1.15428774402055,0,2.35699129616561,10
"610","12145","Sean","Mannion","MIN","QB",27,4,"QB","average",0.3967,71,0.170366666666667,0.201476668624434,0.042,0.48504,10
"611","12145","Sean","Mannion","MIN","QB",27,4,"QB","robust",0.4276,68,0.00920000000000004,0.14648088,0.042,0.48504,10
"612","12145","Sean","Mannion","MIN","QB",27,4,"QB","weighted",0.381751389300412,56,0.0473310399231363,0.228785255596292,0,0.483778723404255,10
"613","12150","Todd","Gurley","LAR","RB",25,4,"RB","average",10.818270351035,37,0.093701434441039,2.53007845439897,8.5545,13.9028677371735,8
"614","12150","Todd","Gurley","LAR","RB",25,4,"RB","robust",10.715,37,0.512903061529274,0.593040000000003,8.5545,13.9028677371735,8
"615","12150","Todd","Gurley","LAR","RB",25,4,"RB","weighted",11.1068539847561,28,0.242649100420616,2.63651225140231,8.46,13.9077773478846,8
"616","12151","Melvin","Gordon","LAC","RB",26,4,"RB","average",13.8554240833352,19,0.670394436172085,1.24843210962637,12.936,15.8157780083424,4
"617","12151","Melvin","Gordon","LAC","RB",26,4,"RB","robust",13.6565185970105,19,0.51019301388064,0.474432,12.936,15.8157780083424,4
"618","12151","Melvin","Gordon","LAC","RB",26,4,"RB","weighted",13.9192868024167,14,0.607172309586371,1.27943070996351,12.9,15.7667954252125,4
"619","12152","Tevin","Coleman","SFO","RB",26,4,"RB","average",11.6765273608659,29,0.0782649591645264,2.76956145296071,7.91929104129891,14.7145,8
"620","12152","Tevin","Coleman","SFO","RB",26,4,"RB","robust",11.9114442581232,27,0.31967408999104,1.61517100434046,7.91929104129891,14.7145,8
"621","12152","Tevin","Coleman","SFO","RB",26,4,"RB","weighted",11.4772839924275,22,0.0306483493500878,2.96415863476352,7.002,14.5589608695652,8
"622","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","average",3.80821173361355,75,0.292128553504398,2.09755469995808,2.431,6.98295280126096,NA
"623","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","robust",3.4865,77,0.0474965015439195,0.4759146,2.431,6.98295280126096,NA
"624","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","weighted",3.92391476268861,57,0.412527680193842,2.26182214599973,2.388,6.94137810325694,NA
"625","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","average",1.07130230752757,116,0.0842340616772523,0.31894843270329,0.62675,1.37320346129136,NA
"626","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","robust",1.03240692258272,116,0.0578633619766571,0.149604603421137,0.62675,1.37320346129136,NA
"627","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","weighted",1.07583178128287,85,0.0196268658934153,0.346372226646725,0.479,1.37162149564968,NA
"628","12157","Duke","Johnson","HOU","RB",26,4,"RB","average",9.02308859786635,45,0.220766082386627,1.14759973818258,7.98575,10.6626486903986,9
"629","12157","Duke","Johnson","HOU","RB",26,4,"RB","robust",8.94,44,0.0805502383159418,1.0111332,7.98575,10.6626486903986,9
"630","12157","Duke","Johnson","HOU","RB",26,4,"RB","weighted",9.12401289837608,36,0.425163666562787,1.22194558082845,7.939,10.6418494169909,9
"631","12159","Javorius","Allen","NYG","RB",28,4,"RB","average",3.48558925876699,77,0.0250553368072644,2.1271824045012,1.48018925876699,6.1236,NA
"632","12159","Javorius","Allen","NYG","RB",28,4,"RB","robust",3.47800699691216,78,0.0897569969121608,3.12688302476033,1.48018925876699,6.1236,NA
"633","12159","Javorius","Allen","NYG","RB",28,4,"RB","weighted",3.31268014219959,63,0.132940533031686,2.35365319675999,1.46,5.98738804347826,NA
"634","12164","Mike","Davis","CHI","RB",26,4,"RB","average",1.5448773690078,107,0.108910702341137,1.17334394359139,0.4475,3.14694816053512,NA
"635","12164","Mike","Davis","CHI","RB",26,4,"RB","robust",1.59713210702341,106,0.0750411979325023,0.600453,0.4475,3.14694816053512,NA
